Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Symbol,Total Unusual Items,Total Unusual Items Excluding Goodwill,Minority Interests,Special Income Charges,Gain On Sale Of Ppe,Restructuring And Mergern Acquisition,Earnings From Equity Interest,Gain On Sale Of Security,Other Operating Expenses,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Rent Expense Supplemental,Average Dilution Earnings,Other Special Charges,Impairment Of Capital Assets,Selling And Marketing Expense,Otherunder Preferred Stock Dividend,Amortization,Amortization Of Intangibles Income Statement,Preferred Stock Dividends,Earnings From Equity Interest Net Of Tax,General And Administrative Expense,Other Gand A,Net Income Discontinuous Operations,Gain On Sale Of Business,Write Off,Salaries And Wages,Total Other Finance Cost,Other Taxes,Provision For Doubtful Accounts,Depreciation Income Statement,Insurance And Claims,Rent And Landing Fees,Excise Taxes,Depletion Income Statement,Securities Amortization
-16858800.0,0.21,889125000.0,439292000.0,287525000.0,290831000.0,808845000.0,521320000.0,-57402000.0,68602000.0,11200000.0,502713200.0,439292000.0,579385000.0,,176060000.0,175532000.0,2.21,2.22,389657000.0,389657000.0,439292000.0,441897000.0,441897000.0,,452718000.0,-70363000.0,4807000.0,-57402000.0,68602000.0,11200000.0,580483000.0,288554000.0,,23112000.0,869037000.0,290831000.0,1159868000.0,1159868000.0,PSA,-80280000.0,-80280000.0,-2605000.0,-26451000.0,,,5110000.0,-53829000.0,,287525000.0,287525000.0,,,,,,961000.0,,,48674000.0,,23112000.0,17746000.0,,0.0,,5366000.0,,,,,,,,,
10098900.0,0.21,865651000.0,613298000.0,238748000.0,288944000.0,913741000.0,674993000.0,-29835000.0,58350000.0,28515000.0,575306900.0,613298000.0,556317000.0,,176150000.0,175499000.0,3.2,3.21,563237000.0,563237000.0,613298000.0,616643000.0,616643000.0,,616643000.0,58975000.0,3658000.0,-29835000.0,58350000.0,28515000.0,587503000.0,267373000.0,4757000.0,20965000.0,854876000.0,288944000.0,1143820000.0,1143820000.0,PSA,48090000.0,48090000.0,-3345000.0,0.0,88000.0,,7227000.0,48090000.0,,238748000.0,238748000.0,,,,,,1383000.0,,,48678000.0,,20965000.0,14734000.0,,0.0,,6231000.0,,2903000.0,,,,,,,
-172410.0,0.21,842198000.0,578029000.0,222133000.0,279880000.0,841377000.0,619244000.0,-24834000.0,38079000.0,13245000.0,578677590.0,578029000.0,527447000.0,,176212000.0,175484000.0,3.0,3.01,528259000.0,528259000.0,578029000.0,581165000.0,581165000.0,,581165000.0,13676000.0,4932000.0,-24834000.0,38079000.0,13245000.0,592323000.0,247567000.0,2889000.0,19484000.0,839890000.0,279880000.0,1119770000.0,1119770000.0,PSA,-821000.0,-821000.0,-3136000.0,,,,9565000.0,-821000.0,,222133000.0,222133000.0,,,,,,1097000.0,,,48673000.0,,19484000.0,11286000.0,,,,8198000.0,,3061000.0,,,,,,,
-178659.678713,0.005931,811394000.0,517708000.0,221650000.0,288291000.0,781271000.0,559621000.0,-24242000.0,36101000.0,11859000.0,547652340.321287,517708000.0,526899000.0,,176228000.0,175451000.0,2.65,2.67,467588000.0,467588000.0,517708000.0,520415000.0,520415000.0,3105000.0,523520000.0,-19571000.0,4557000.0,-24242000.0,36101000.0,11859000.0,567333000.0,238608000.0,5157000.0,16958000.0,805941000.0,288291000.0,1094232000.0,1094232000.0,PSA,-30123000.0,-30123000.0,-2707000.0,-5481000.0,,5481000.0,5995000.0,-24642000.0,,221650000.0,221650000.0,,,,,,1442000.0,,,48678000.0,,16958000.0,11678000.0,,,,5280000.0,,3316000.0,,,,,,,
-36120000.0,0.21,1876000000.0,748000000.0,504000000.0,32890000000.0,1704000000.0,1200000000.0,-236000000.0,236000000.0,,883880000.0,748000000.0,35064000000.0,,431906000.0,428959000.0,1.73,1.74,747000000.0,746000000.0,748000000.0,761000000.0,761000000.0,203000000.0,964000000.0,453000000.0,97000000.0,-236000000.0,236000000.0,,747000000.0,2174000000.0,,557000000.0,2921000000.0,32890000000.0,35811000000.0,35811000000.0,PSX,-172000000.0,-172000000.0,-13000000.0,-165000000.0,0.0,,528000000.0,-7000000.0,1452000000.0,,,,1000000.0,,165000000.0,,2000000.0,,,,,,,,,,,,165000000.0,,,,,,,
-17028960.817717,0.270301,2570000000.0,1260000000.0,518000000.0,34362000000.0,2507000000.0,1989000000.0,41000000.0,228000000.0,,1305971039.182283,1260000000.0,36734000000.0,,440575000.0,437365000.0,2.86,2.87,1249000000.0,1257000000.0,1260000000.0,1285000000.0,1285000000.0,476000000.0,1761000000.0,184000000.0,-34000000.0,41000000.0,228000000.0,,1536000000.0,2372000000.0,,658000000.0,3908000000.0,34362000000.0,38270000000.0,38270000000.0,PSX,-63000000.0,-63000000.0,-25000000.0,-18000000.0,-9000000.0,,281000000.0,-45000000.0,1559000000.0,,,,,,-2000000.0,,3000000.0,,,,,,,,,,,,155000000.0,,,,,,,
26640000.0,0.24,3417000000.0,2097000000.0,488000000.0,34818000000.0,3528000000.0,3040000000.0,-227000000.0,227000000.0,,2012640000.0,2097000000.0,37291000000.0,,447258000.0,444283000.0,4.69,4.72,2097000000.0,2095000000.0,2097000000.0,2143000000.0,2143000000.0,670000000.0,2813000000.0,688000000.0,15000000.0,-227000000.0,227000000.0,,2352000000.0,2473000000.0,,669000000.0,4825000000.0,34818000000.0,39643000000.0,39643000000.0,PSX,111000000.0,111000000.0,-46000000.0,99000000.0,102000000.0,,562000000.0,12000000.0,1633000000.0,,,,2000000.0,,3000000.0,,2000000.0,,,,,,,,,,,,171000000.0,,,,,,,
-4140000.0,0.23,3030000000.0,1697000000.0,495000000.0,31066000000.0,3012000000.0,2517000000.0,-273000000.0,273000000.0,,1710860000.0,1697000000.0,33217000000.0,,456168000.0,454450000.0,3.72,3.73,1696000000.0,1694000000.0,1697000000.0,1734000000.0,1734000000.0,510000000.0,2244000000.0,644000000.0,99000000.0,-273000000.0,273000000.0,,1873000000.0,2151000000.0,,593000000.0,4024000000.0,31066000000.0,35090000000.0,35090000000.0,PSX,-18000000.0,-18000000.0,-37000000.0,-16000000.0,-12000000.0,,563000000.0,-2000000.0,1384000000.0,,,,2000000.0,,,,3000000.0,,,,,,,,,4000000.0,,,174000000.0,,,,,,,
220000.0,0.22,3324000000.0,1961000000.0,476000000.0,29817000000.0,3325000000.0,2849000000.0,-198000000.0,198000000.0,,1960220000.0,1961000000.0,32207000000.0,,467034000.0,464810000.0,4.2,4.21,1960000000.0,1958000000.0,1961000000.0,2077000000.0,2077000000.0,574000000.0,2651000000.0,660000000.0,48000000.0,-198000000.0,198000000.0,,2189000000.0,2390000000.0,,605000000.0,4579000000.0,29817000000.0,34396000000.0,34396000000.0,PSX,1000000.0,1000000.0,-116000000.0,26000000.0,34000000.0,,611000000.0,-25000000.0,1578000000.0,,,,2000000.0,,8000000.0,,3000000.0,,,,,,,,,,,,207000000.0,,,,,,,
1470.0,0.21,211981000.0,114445000.0,34657000.0,85822000.0,211988000.0,177331000.0,-31586000.0,31586000.0,,114439470.0,114445000.0,423524000.0,179555000.0,120712000.0,119587000.0,0.95,0.96,114445000.0,114445000.0,114445000.0,114445000.0,114445000.0,31300000.0,145745000.0,-2217000.0,-2224000.0,-31586000.0,31586000.0,,179548000.0,313469000.0,106998000.0,196047000.0,493017000.0,110055000.0,603072000.0,603072000.0,PTC,7000.0,7000.0,,7000.0,,-7000.0,,,,10424000.0,10424000.0,,,,,134521000.0,,10424000.0,10424000.0,,,61526000.0,61526000.0,,,,,,,,,,,,,
174900.0,0.22,155084000.0,66387000.0,34946000.0,85437000.0,155879000.0,120933000.0,-35334000.0,35334000.0,,65766900.0,66387000.0,432296000.0,118713000.0,120250000.0,119124000.0,0.55,0.56,66387000.0,66387000.0,66387000.0,66387000.0,66387000.0,19212000.0,85599000.0,3015000.0,2220000.0,-35334000.0,35334000.0,,117918000.0,322276000.0,105783000.0,206130000.0,440194000.0,110020000.0,550214000.0,550214000.0,PTC,795000.0,795000.0,,795000.0,,-795000.0,,,,10363000.0,10363000.0,,,,,136924000.0,,10363000.0,10363000.0,,,69206000.0,69206000.0,,,,,,,,,,,,,
17640.0,0.21,159675000.0,45603000.0,35514000.0,91012000.0,159759000.0,124245000.0,-30298000.0,35698000.0,,45536640.0,45603000.0,425570000.0,121134000.0,120112000.0,118803000.0,0.38,0.38,45603000.0,45603000.0,45603000.0,45603000.0,45603000.0,42944000.0,88547000.0,-2214000.0,-2298000.0,-30298000.0,35698000.0,,121050000.0,309714000.0,102025000.0,197019000.0,430764000.0,115856000.0,546620000.0,546620000.0,PTC,84000.0,84000.0,,84000.0,,-84000.0,,,,10670000.0,10670000.0,,,,,137452000.0,,10670000.0,10670000.0,,,59567000.0,59567000.0,,,,,,,,,,,,,
7800.0,0.2,148370000.0,61398000.0,36047000.0,90477000.0,148409000.0,112362000.0,-35836000.0,35836000.0,,61366800.0,61398000.0,432481000.0,109900000.0,119392000.0,118483000.0,0.51,0.52,61398000.0,61398000.0,61398000.0,61398000.0,61398000.0,15128000.0,76526000.0,2501000.0,2462000.0,-35836000.0,35836000.0,,109861000.0,316627000.0,103819000.0,202138000.0,426488000.0,115854000.0,542342000.0,542342000.0,PTC,39000.0,39000.0,,39000.0,,-39000.0,,,,10670000.0,10670000.0,,,,,145083000.0,,10670000.0,10670000.0,,,57055000.0,57055000.0,,,,,,,,,,,,,
-220.0,0.22,158814000.0,63504000.0,36219000.0,87943000.0,158813000.0,122594000.0,-41525000.0,41525000.0,,63504780.0,63504000.0,419641000.0,122539000.0,119041000.0,118260000.0,0.53,0.54,63504000.0,63504000.0,63504000.0,63504000.0,63504000.0,17565000.0,81069000.0,54000.0,55000.0,-41525000.0,41525000.0,,122540000.0,306135000.0,100349000.0,195130000.0,428675000.0,113506000.0,542181000.0,542181000.0,PTC,-1000.0,-1000.0,,-1000.0,,1000.0,,,,10656000.0,10656000.0,,,,,129207000.0,,10656000.0,10656000.0,,,65923000.0,65923000.0,,,,,,,,,,,,,
0.0,0.193232,436300000.0,271800000.0,75600000.0,988700000.0,436300000.0,360700000.0,-20000000.0,23800000.0,3800000.0,271800000.0,271800000.0,2157800000.0,,59700000.0,58900000.0,4.55,4.614601,271800000.0,271800000.0,271800000.0,271800000.0,271800000.0,65100000.0,336900000.0,24800000.0,13900000.0,-20000000.0,23800000.0,3800000.0,332100000.0,1169100000.0,,1169100000.0,1501200000.0,988700000.0,2489900000.0,2489900000.0,PVH,0.0,0.0,,0.0,,,10900000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
0.0,0.222,307100000.0,161600000.0,75200000.0,1023500000.0,307100000.0,231900000.0,-22200000.0,24300000.0,2100000.0,161600000.0,161600000.0,2147300000.0,,60800000.0,60300000.0,2.66,2.679934,161600000.0,161600000.0,161600000.0,161600000.0,161600000.0,46000000.0,207600000.0,14200000.0,500000.0,-22200000.0,24300000.0,2100000.0,215600000.0,1123800000.0,,1123800000.0,1339400000.0,1023500000.0,2362900000.0,2362900000.0,PVH,0.0,0.0,,0.0,,,13700000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
0.0,0.213,221100000.0,94200000.0,75500000.0,934700000.0,221100000.0,145600000.0,-23600000.0,25900000.0,2300000.0,94200000.0,94200000.0,2073200000.0,,62700000.0,62100000.0,1.5,1.516908,94200000.0,94200000.0,94200000.0,94200000.0,94200000.0,25500000.0,119700000.0,9500000.0,300000.0,-23600000.0,25900000.0,2300000.0,133800000.0,1138500000.0,,1138500000.0,1272300000.0,934700000.0,2207000000.0,2207000000.0,PVH,,,,,,,9200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.231,274400000.0,136000000.0,72300000.0,907600000.0,274400000.0,202100000.0,-22000000.0,25300000.0,3300000.0,136000000.0,136000000.0,1971600000.0,,63500000.0,62700000.0,2.14,2.169059,136000000.0,136000000.0,136000000.0,136000000.0,136000000.0,40800000.0,176800000.0,12500000.0,600000.0,-22000000.0,25300000.0,3300000.0,186300000.0,1064000000.0,,1064000000.0,1250300000.0,907600000.0,2157900000.0,2157900000.0,PVH,,,,,,,11900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-89089.0,0.143,355288000.0,118360000.0,166406000.0,4319430000.0,354665000.0,188259000.0,-33049000.0,41072000.0,8023000.0,118893911.0,118360000.0,4888176000.0,155354000.0,149350000.0,145936000.0,0.79,0.81,118360000.0,118360000.0,118360000.0,126091000.0,126091000.0,21096000.0,147187000.0,36593000.0,24882000.0,-33049000.0,41072000.0,8023000.0,143643000.0,479851000.0,,402340000.0,623494000.0,4408325000.0,5031819000.0,5031819000.0,PWR,-623000.0,-623000.0,-7731000.0,-623000.0,,623000.0,12334000.0,,,77511000.0,77511000.0,,,,,,,77511000.0,77511000.0,,,,,,,,,,,,,,,,,
-1509908.935106,0.26191,504939000.0,210908000.0,160265000.0,4906440000.0,499174000.0,338909000.0,-43627000.0,49500000.0,5873000.0,215163091.064894,210908000.0,5466581000.0,322514000.0,148906000.0,145530000.0,1.42,1.45,210908000.0,210908000.0,210908000.0,213610000.0,213610000.0,75799000.0,289409000.0,15669000.0,10522000.0,-43627000.0,49500000.0,5873000.0,317367000.0,475101000.0,,399876000.0,792468000.0,4991480000.0,5783948000.0,5783948000.0,PWR,-5765000.0,-5765000.0,-2702000.0,-5765000.0,,5765000.0,10912000.0,,,75225000.0,75225000.0,,,,0.0,,,75225000.0,75225000.0,,,,,,,,,,,,,,,,,
-177463.0,0.221,552230000.0,272836000.0,152849000.0,4692010000.0,551427000.0,398578000.0,-45538000.0,47531000.0,1993000.0,273461537.0,272836000.0,5231397000.0,400329000.0,148792000.0,145455000.0,1.83,1.88,272836000.0,272836000.0,272836000.0,273525000.0,273525000.0,77522000.0,351047000.0,7160000.0,-3744000.0,-45538000.0,47531000.0,1993000.0,389425000.0,457899000.0,,386538000.0,847324000.0,4773498000.0,5620822000.0,5620822000.0,PWR,-803000.0,-803000.0,-689000.0,-803000.0,,803000.0,11707000.0,,,71361000.0,71361000.0,,,,0.0,,,71361000.0,71361000.0,,,,,,,0.0,,,,,,,,,,
0.0,0.294,434041000.0,165899000.0,149901000.0,4244635000.0,434041000.0,284140000.0,-46741000.0,48189000.0,1448000.0,165899000.0,165899000.0,4778707000.0,279273000.0,148773000.0,145422000.0,1.12,1.14,165899000.0,165899000.0,165899000.0,166584000.0,166584000.0,69367000.0,235951000.0,12789000.0,3419000.0,-46741000.0,48189000.0,1448000.0,269903000.0,454196000.0,,384171000.0,724099000.0,4324511000.0,5048610000.0,5048610000.0,PWR,0.0,0.0,-685000.0,0.0,,0.0,9370000.0,,,70025000.0,70025000.0,,,,0.0,,,70025000.0,70025000.0,,,,,,,0.0,,,,,,,,,,
0.0,0.21,286027000.0,95046000.0,150785000.0,3777249000.0,286027000.0,135242000.0,-40177000.0,41693000.0,1516000.0,95046000.0,95046000.0,4312586000.0,125860000.0,148661000.0,144467000.0,0.64,0.66,95046000.0,95046000.0,95046000.0,96970000.0,96970000.0,-3421000.0,93549000.0,17486000.0,7866000.0,-40177000.0,41693000.0,1516000.0,116240000.0,456955000.0,,384552000.0,573195000.0,3855631000.0,4428826000.0,4428826000.0,PWR,0.0,0.0,-1924000.0,0.0,,0.0,9620000.0,,,72403000.0,72403000.0,,,,,,,72403000.0,72403000.0,,,,,,,,,,,,,,,,,
-30580000.0,0.22,2357000000.0,1095000000.0,774000000.0,3226000000.0,2218000000.0,1444000000.0,-12000000.0,40000000.0,28000000.0,1203420000.0,1095000000.0,3343000000.0,,239000000.0,234000000.0,4.57,4.68,1093000000.0,1093000000.0,1095000000.0,1095000000.0,1095000000.0,309000000.0,1404000000.0,-144000000.0,-5000000.0,-12000000.0,40000000.0,28000000.0,1560000000.0,117000000.0,,92000000.0,1677000000.0,3226000000.0,4903000000.0,4903000000.0,PXD,-139000000.0,-139000000.0,,-17000000.0,2000000.0,17000000.0,,-122000000.0,25000000.0,,,,0.0,2000000.0,0.0,,2000000.0,,,,,92000000.0,92000000.0,,,,,,,,,,,,,
26411509.90099,0.214728,2296000000.0,1269000000.0,775000000.0,3294000000.0,2419000000.0,1644000000.0,-88000000.0,28000000.0,-49000000.0,1172411509.90099,1269000000.0,3524000000.0,,,,,,1265000000.0,1265000000.0,1269000000.0,1269000000.0,1269000000.0,347000000.0,1616000000.0,152000000.0,0.0,-88000000.0,28000000.0,-49000000.0,1552000000.0,230000000.0,,202000000.0,1782000000.0,3294000000.0,5076000000.0,5076000000.0,PXD,123000000.0,123000000.0,,-37000000.0,1000000.0,20000000.0,29000000.0,160000000.0,28000000.0,,,,0.0,,0.0,,4000000.0,,,,,202000000.0,202000000.0,,,,,,,,,,,,,
-43340000.0,0.22,2636000000.0,1301000000.0,728000000.0,3159000000.0,2439000000.0,1711000000.0,-32000000.0,44000000.0,12000000.0,1454660000.0,1301000000.0,3268000000.0,,240000000.0,233000000.0,5.41,5.56,1299000000.0,1298000000.0,1301000000.0,1301000000.0,1301000000.0,366000000.0,1667000000.0,-174000000.0,-17000000.0,-32000000.0,44000000.0,12000000.0,1873000000.0,109000000.0,,87000000.0,1982000000.0,3159000000.0,5141000000.0,5141000000.0,PXD,-197000000.0,-197000000.0,,-7000000.0,1000000.0,8000000.0,40000000.0,-190000000.0,22000000.0,,,,1000000.0,,0.0,,3000000.0,,,,,87000000.0,87000000.0,,,,,,,,,,,,,
-5060000.0,0.22,2166000000.0,1102000000.0,695000000.0,3009000000.0,2143000000.0,1448000000.0,-41000000.0,41000000.0,,1119940000.0,1102000000.0,3124000000.0,,242000000.0,234000000.0,4.55,4.71,1101000000.0,1100000000.0,1102000000.0,1102000000.0,1102000000.0,305000000.0,1407000000.0,-13000000.0,-8000000.0,-41000000.0,41000000.0,,1436000000.0,115000000.0,,88000000.0,1551000000.0,3009000000.0,4560000000.0,4560000000.0,PXD,-23000000.0,-23000000.0,,-22000000.0,-3000000.0,8000000.0,18000000.0,-1000000.0,27000000.0,,,,1000000.0,,11000000.0,,2000000.0,,,,,88000000.0,88000000.0,,,,,,,,,,,,,
-12100000.0,0.22,2341000000.0,1222000000.0,664000000.0,2812000000.0,2286000000.0,1622000000.0,-65000000.0,65000000.0,,1264900000.0,1222000000.0,2915000000.0,,244000000.0,235000000.0,5.0,5.19,1220000000.0,1219000000.0,1222000000.0,1222000000.0,1222000000.0,335000000.0,1557000000.0,-60000000.0,-5000000.0,-65000000.0,65000000.0,,1682000000.0,103000000.0,,84000000.0,1785000000.0,2812000000.0,4597000000.0,4597000000.0,PXD,-55000000.0,-55000000.0,,-11000000.0,25000000.0,9000000.0,,-44000000.0,19000000.0,,,,1000000.0,16000000.0,11000000.0,,3000000.0,,,,,84000000.0,84000000.0,,,,,,,,,,,,,
-70470000.0,0.27,1821000000.0,888000000.0,265000000.0,4238000000.0,1560000000.0,1295000000.0,80000000.0,86000000.0,166000000.0,1078530000.0,888000000.0,6319000000.0,1168000000.0,1072000000.0,1064000000.0,0.83,0.83,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,321000000.0,1209000000.0,-251000000.0,10000000.0,80000000.0,86000000.0,166000000.0,1380000000.0,2081000000.0,742000000.0,885000000.0,3461000000.0,4238000000.0,7699000000.0,7699000000.0,PYPL,-261000000.0,-261000000.0,,-212000000.0,,212000000.0,,-49000000.0,454000000.0,,,,,,,421000000.0,,,,,,464000000.0,464000000.0,,,,,,,,,,,,,
66947573.898494,0.21807,1836000000.0,1402000000.0,263000000.0,4354000000.0,2143000000.0,1880000000.0,45000000.0,87000000.0,132000000.0,1161947573.898494,1402000000.0,6609000000.0,1728000000.0,,,,,1402000000.0,1402000000.0,1402000000.0,1402000000.0,1402000000.0,391000000.0,1793000000.0,331000000.0,24000000.0,45000000.0,87000000.0,132000000.0,1417000000.0,2255000000.0,770000000.0,1020000000.0,3672000000.0,4354000000.0,8026000000.0,8026000000.0,PYPL,307000000.0,307000000.0,,311000000.0,,-311000000.0,,-4000000.0,465000000.0,,,,,,,466000000.0,,,,,,554000000.0,554000000.0,,,,,,,,,,,,,
-2700000.0,0.18,1612000000.0,1020000000.0,270000000.0,4049000000.0,1597000000.0,1327000000.0,38000000.0,86000000.0,124000000.0,1032300000.0,1020000000.0,6211000000.0,1168000000.0,1098000000.0,1094000000.0,0.93,0.93,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,221000000.0,1241000000.0,-4000000.0,11000000.0,38000000.0,86000000.0,124000000.0,1207000000.0,2162000000.0,739000000.0,949000000.0,3369000000.0,4049000000.0,7418000000.0,7418000000.0,PYPL,-15000000.0,-15000000.0,,-39000000.0,,39000000.0,,24000000.0,474000000.0,,,,,,,442000000.0,,,,,,507000000.0,507000000.0,,,,,,,,,,,,,
22890000.0,0.21,1550000000.0,1029000000.0,269000000.0,3939000000.0,1659000000.0,1390000000.0,29000000.0,87000000.0,116000000.0,942890000.0,1029000000.0,6130000000.0,1133000000.0,1114000000.0,1111000000.0,0.92,0.93,1029000000.0,1029000000.0,1029000000.0,1029000000.0,1029000000.0,274000000.0,1303000000.0,117000000.0,8000000.0,29000000.0,87000000.0,116000000.0,1157000000.0,2191000000.0,743000000.0,956000000.0,3348000000.0,3939000000.0,7287000000.0,7287000000.0,PYPL,109000000.0,109000000.0,,-24000000.0,,24000000.0,,133000000.0,492000000.0,,,,,,,465000000.0,,,,,,491000000.0,491000000.0,,,,,,,,,,,,,
-30160000.0,0.26,1547000000.0,795000000.0,270000000.0,3725000000.0,1431000000.0,1161000000.0,21000000.0,87000000.0,108000000.0,880840000.0,795000000.0,5877000000.0,999000000.0,1134000000.0,1129000000.0,0.7,0.7,795000000.0,795000000.0,795000000.0,795000000.0,795000000.0,279000000.0,1074000000.0,-110000000.0,6000000.0,21000000.0,87000000.0,108000000.0,1163000000.0,2152000000.0,721000000.0,943000000.0,3315000000.0,3725000000.0,7040000000.0,7040000000.0,PYPL,-116000000.0,-116000000.0,,-164000000.0,,164000000.0,,48000000.0,488000000.0,,,,,,,436000000.0,,,,,,507000000.0,507000000.0,,,,,,,,,,,,,
9720000.0,0.09,2973000000.0,2275000000.0,411000000.0,4106000000.0,3081000000.0,2670000000.0,-12000000.0,172000000.0,160000000.0,2176720000.0,2326000000.0,7049000000.0,2340000000.0,1130000000.0,1117000000.0,2.06,2.08,2326000000.0,2326000000.0,2326000000.0,2326000000.0,2275000000.0,223000000.0,2498000000.0,170000000.0,62000000.0,-12000000.0,172000000.0,160000000.0,2340000000.0,2943000000.0,2236000000.0,707000000.0,5283000000.0,4106000000.0,9389000000.0,9389000000.0,QCOM,108000000.0,108000000.0,,-50000000.0,,,,158000000.0,,,,,,,,,,,,,,,,51000000.0,,50000000.0,,,,,,,,,,
-150000.0,0.05,3580000000.0,2811000000.0,437000000.0,4312000000.0,3577000000.0,3140000000.0,-29000000.0,178000000.0,149000000.0,2813850000.0,2767000000.0,7007000000.0,2928000000.0,1127000000.0,1116000000.0,2.46,2.48,2767000000.0,2767000000.0,2767000000.0,2767000000.0,2811000000.0,151000000.0,2962000000.0,63000000.0,66000000.0,-29000000.0,178000000.0,149000000.0,2928000000.0,2695000000.0,2096000000.0,627000000.0,5623000000.0,4312000000.0,9935000000.0,9935000000.0,QCOM,-3000000.0,-3000000.0,,-12000000.0,,,,9000000.0,-28000000.0,,,,,,,,,,,,,,,-44000000.0,,12000000.0,,,,,,,,,,
71610000.0,0.21,1714000000.0,1629000000.0,462000000.0,3880000000.0,2055000000.0,1593000000.0,-53000000.0,173000000.0,120000000.0,1359610000.0,1490000000.0,7506000000.0,1410000000.0,1125000000.0,1116000000.0,1.32,1.33,1490000000.0,1490000000.0,1490000000.0,1490000000.0,1629000000.0,-209000000.0,1420000000.0,348000000.0,7000000.0,-53000000.0,173000000.0,120000000.0,1125000000.0,3626000000.0,2135000000.0,629000000.0,4751000000.0,3880000000.0,8631000000.0,8631000000.0,QCOM,341000000.0,341000000.0,,273000000.0,,,,68000000.0,,,,,,,,,,,,,,,,-139000000.0,,12000000.0,,,,,,,,,,
-210000.0,0.01,2429000000.0,1735000000.0,479000000.0,3792000000.0,2408000000.0,1929000000.0,-93000000.0,172000000.0,79000000.0,1755790000.0,1803000000.0,6632000000.0,1823000000.0,1124000000.0,1115000000.0,1.6,1.62,1803000000.0,1803000000.0,1803000000.0,1803000000.0,1735000000.0,22000000.0,1757000000.0,31000000.0,52000000.0,-93000000.0,172000000.0,79000000.0,1819000000.0,2840000000.0,2222000000.0,618000000.0,4659000000.0,3792000000.0,8451000000.0,8451000000.0,QCOM,-21000000.0,-21000000.0,,-15000000.0,,,,-6000000.0,,,,,,-4000000.0,,,,,,,,,,68000000.0,,19000000.0,,,,,,,,,,
-9600000.0,0.1,2640000000.0,1702000000.0,470000000.0,4153000000.0,2544000000.0,2074000000.0,-120000000.0,179000000.0,59000000.0,1788400000.0,1704000000.0,7185000000.0,2090000000.0,1123000000.0,1116000000.0,1.52,1.53,1704000000.0,1704000000.0,1704000000.0,1704000000.0,1702000000.0,193000000.0,1895000000.0,-75000000.0,21000000.0,-120000000.0,179000000.0,59000000.0,2090000000.0,3032000000.0,2210000000.0,614000000.0,5122000000.0,4153000000.0,9275000000.0,9275000000.0,QCOM,-96000000.0,-96000000.0,,-87000000.0,,,,-9000000.0,208000000.0,,,,,,,,,,,,,,,2000000.0,,87000000.0,,,,,,,,,,
-692580.0,0.21,170210000.0,80673000.0,54330000.0,116199000.0,166912000.0,112582000.0,7466000.0,10292000.0,17758000.0,83278420.0,80673000.0,360551000.0,94947000.0,226572000.0,221847000.0,0.363643,0.363643,80673000.0,80673000.0,80673000.0,80673000.0,80673000.0,21617000.0,102290000.0,-3421000.0,-123000.0,7466000.0,10292000.0,17758000.0,98245000.0,192744000.0,51333000.0,138689000.0,290989000.0,167807000.0,458796000.0,458796000.0,QGEN,-3298000.0,-3298000.0,,-3298000.0,,3298000.0,,,,2722000.0,2722000.0,,,,,111121000.0,,2722000.0,2722000.0,,,27568000.0,27568000.0,,,,,,,,,,,,,
-1940513.64447,0.178438,193762000.0,97664000.0,51570000.0,144184000.0,182887000.0,131317000.0,6820000.0,12441000.0,19261000.0,106598486.35553,97664000.0,387672000.0,110615000.0,223822650.0,221356672.0,0.43299,0.441206,97664000.0,97664000.0,97664000.0,97664000.0,97664000.0,21212000.0,118876000.0,-9434000.0,1441000.0,6820000.0,12441000.0,19261000.0,121490000.0,194610000.0,45966000.0,145952000.0,316100000.0,193062000.0,509162000.0,509162000.0,QGEN,-10875000.0,-10875000.0,,-10875000.0,,10875000.0,,,,2692000.0,2692000.0,,,,,117478000.0,,2692000.0,2692000.0,,,28474000.0,28474000.0,,,,,,,,,,,,,
